Start date;End date;Spot-Prices (€/MWh);Solarpark Inden CF (West);Solarpark Weesow-Willmersdorf (East);Solarpark Lauingen (Helmeringen 1, 2 und 3) (South);Solarpark Eggebek (North)
04.04.2025 03:00;04.04.2025 05:00;105,95;0;0;0;0
04.04.2025 04:00;04.04.2025 06:00;112,55;0;0;0;0
04.04.2025 05:00;04.04.2025 07:00;152,67;0,006;0,066;0,023;0,028
04.04.2025 06:00;04.04.2025 08:00;180,17;0,165;0,254;0,222;0,198
04.04.2025 07:00;04.04.2025 09:00;139,4;0,368;0,439;0,437;0,394
04.04.2025 08:00;04.04.2025 10:00;95,68;0,536;0,576;0,593;0,551
04.04.2025 09:00;04.04.2025 11:00;65;0,651;0,669;0,698;0,66
04.04.2025 10:00;04.04.2025 12:00;7,82;0,718;0,716;0,754;0,723
04.04.2025 11:00;04.04.2025 13:00;0;0,741;0,717;0,764;0,739
04.04.2025 12:00;04.04.2025 14:00;-1,31;0,719;0,674;0,73;0,709
04.04.2025 13:00;04.04.2025 15:00;-1,21;0,652;0,586;0,65;0,633
04.04.2025 14:00;04.04.2025 16:00;-0,13;0,538;0,453;0,523;0,504
04.04.2025 15:00;04.04.2025 17:00;29,7;0,375;0,279;0,349;0,319
04.04.2025 16:00;04.04.2025 18:00;79,87;0,184;0,094;0,147;0,118
04.04.2025 17:00;04.04.2025 19:00;126,35;0,024;0;0,001;0,007
04.04.2025 18:00;04.04.2025 20:00;167,64;0;0;0;0
04.04.2025 19:00;04.04.2025 21:00;155,99;0;0;0;0
04.04.2025 20:00;04.04.2025 22:00;120,67;0;0;0;0
04.04.2025 21:00;04.04.2025 23:00;106,15;0;0;0;0
04.04.2025 22:00;05.04.2025 00:00;96,97;0;0;0;0
04.04.2025 23:00;05.04.2025 01:00;109,23;0;0;0;0
05.04.2025 00:00;05.04.2025 02:00;102,76;0;0;0;0
05.04.2025 01:00;05.04.2025 03:00;99,39;0;0;0;0
05.04.2025 02:00;05.04.2025 04:00;99,4;0;0;0;0
05.04.2025 03:00;05.04.2025 05:00;98,31;0;0;0;0
05.04.2025 04:00;05.04.2025 06:00;97,5;0;0;0;0
05.04.2025 05:00;05.04.2025 07:00;102,98;0,007;0,023;0,039;0,022
05.04.2025 06:00;05.04.2025 08:00;105,9;0,149;0,072;0,231;0,078
05.04.2025 07:00;05.04.2025 09:00;98,3;0,36;0,133;0,431;0,149
05.04.2025 08:00;05.04.2025 10:00;57,16;0,532;0,262;0,583;0,339
05.04.2025 09:00;05.04.2025 11:00;0,66;0,655;0,526;0,686;0,652
05.04.2025 10:00;05.04.2025 12:00;-0,94;0,726;0,753;0,741;0,75
05.04.2025 11:00;05.04.2025 13:00;-24,09;0,751;0,736;0,751;0,768
05.04.2025 12:00;05.04.2025 14:00;-47,73;0,728;0,684;0,71;0,735
05.04.2025 13:00;05.04.2025 15:00;-49,1;0,661;0,603;0,559;0,658
05.04.2025 14:00;05.04.2025 16:00;-29,91;0,526;0,481;0,201;0,532
05.04.2025 15:00;05.04.2025 17:00;-4,3;0,302;0,305;0,081;0,361
05.04.2025 16:00;05.04.2025 18:00;0;0,117;0,104;0,036;0,162
05.04.2025 17:00;05.04.2025 19:00;70;0,023;0;0;0,012
05.04.2025 18:00;05.04.2025 20:00;99,4;0;0;0;0
05.04.2025 19:00;05.04.2025 21:00;98,9;0;0;0;0
05.04.2025 20:00;05.04.2025 22:00;84,25;0;0;0;0
05.04.2025 21:00;05.04.2025 23:00;78,99;0;0;0;0
05.04.2025 22:00;06.04.2025 00:00;68,75;0;0;0;0
05.04.2025 23:00;06.04.2025 01:00;70,45;0;0;0;0
06.04.2025 00:00;06.04.2025 02:00;61;0;0;0;0
06.04.2025 01:00;06.04.2025 03:00;62,72;0;0;0;0
06.04.2025 02:00;06.04.2025 04:00;68,28;0;0;0;0
06.04.2025 03:00;06.04.2025 05:00;69,95;0;0;0;0
06.04.2025 04:00;06.04.2025 06:00;77,43;0;0;0;0
06.04.2025 05:00;06.04.2025 07:00;76,54;0,009;0,07;0,043;0,035
06.04.2025 06:00;06.04.2025 08:00;78,11;0,189;0,271;0,257;0,219
06.04.2025 07:00;06.04.2025 09:00;41,79;0,405;0,478;0,477;0,42
06.04.2025 08:00;06.04.2025 10:00;0,1;0,584;0,631;0,649;0,581
06.04.2025 09:00;06.04.2025 11:00;-2;0,709;0,743;0,765;0,696
06.04.2025 10:00;06.04.2025 12:00;-27,56;0,782;0,793;0,825;0,758
06.04.2025 11:00;06.04.2025 13:00;-60,01;0,804;0,793;0,835;0,771
06.04.2025 12:00;06.04.2025 14:00;-106,31;0,781;0,747;0,797;0,736
06.04.2025 13:00;06.04.2025 15:00;-114,57;0,708;0,654;0,71;0,659
06.04.2025 14:00;06.04.2025 16:00;-70;0,588;0,511;0,572;0,535
06.04.2025 15:00;06.04.2025 17:00;-18,95;0,414;0,316;0,383;0,361
06.04.2025 16:00;06.04.2025 18:00;1,76;0,209;0,108;0,164;0,162
06.04.2025 17:00;06.04.2025 19:00;112,41;0,03;0;0,002;0,013
06.04.2025 18:00;06.04.2025 20:00;131,56;0;0;0;0
06.04.2025 19:00;06.04.2025 21:00;132,9;0;0;0;0
06.04.2025 20:00;06.04.2025 22:00;121,38;0;0;0;0
06.04.2025 21:00;06.04.2025 23:00;111,84;0;0;0;0
06.04.2025 22:00;07.04.2025 00:00;100,03;0;0;0;0
06.04.2025 23:00;07.04.2025 01:00;86,71;0;0;0;0
07.04.2025 00:00;07.04.2025 02:00;85;0;0;0;0
07.04.2025 01:00;07.04.2025 03:00;81,73;0;0;0;0
07.04.2025 02:00;07.04.2025 04:00;83,53;0;0;0;0
07.04.2025 03:00;07.04.2025 05:00;85,45;0;0;0;0
07.04.2025 04:00;07.04.2025 06:00;98,74;0;0;0;0
07.04.2025 05:00;07.04.2025 07:00;131,1;0,011;0,039;0,044;0,037
07.04.2025 06:00;07.04.2025 08:00;175,97;0,185;0,158;0,257;0,213
07.04.2025 07:00;07.04.2025 09:00;144,61;0,396;0,311;0,469;0,41
07.04.2025 08:00;07.04.2025 10:00;107,1;0,571;0,437;0,634;0,57
07.04.2025 09:00;07.04.2025 11:00;83,37;0,699;0,465;0,746;0,683
07.04.2025 10:00;07.04.2025 12:00;65;0,771;0,397;0,805;0,745
07.04.2025 11:00;07.04.2025 13:00;11,8;0,793;0,363;0,814;0,76
07.04.2025 12:00;07.04.2025 14:00;2,19;0,769;0,363;0,777;0,727
07.04.2025 13:00;07.04.2025 15:00;3,94;0,698;0,301;0,692;0,647
07.04.2025 14:00;07.04.2025 16:00;60,98;0,579;0,202;0,557;0,518
07.04.2025 15:00;07.04.2025 17:00;72;0,413;0,124;0,375;0,337
07.04.2025 16:00;07.04.2025 18:00;102,43;0,213;0,064;0,16;0,141
07.04.2025 17:00;07.04.2025 19:00;127,6;0,033;0;0,003;0,013
07.04.2025 18:00;07.04.2025 20:00;168,45;0;0;0;0
07.04.2025 19:00;07.04.2025 21:00;165,05;0;0;0;0
07.04.2025 20:00;07.04.2025 22:00;138,2;0;0;0;0
07.04.2025 21:00;07.04.2025 23:00;121,02;0;0;0;0
07.04.2025 22:00;08.04.2025 00:00;105,21;0;0;0;0
07.04.2025 23:00;08.04.2025 01:00;94,93;0;0;0;0
08.04.2025 00:00;08.04.2025 02:00;87,83;0;0;0;0
08.04.2025 01:00;08.04.2025 03:00;89,06;0;0;0;0
08.04.2025 02:00;08.04.2025 04:00;89,9;0;0;0;0
08.04.2025 03:00;08.04.2025 05:00;91,62;0;0;0;0
08.04.2025 04:00;08.04.2025 06:00;105,73;0;0;0;0
08.04.2025 05:00;08.04.2025 07:00;142,97;0,014;0,033;0,046;0,03
08.04.2025 06:00;08.04.2025 08:00;180,55;0,171;0,178;0,246;0,154
08.04.2025 07:00;08.04.2025 09:00;136,77;0,363;0,455;0,452;0,387
08.04.2025 08:00;08.04.2025 10:00;91,3;0,522;0,602;0,612;0,559
08.04.2025 09:00;08.04.2025 11:00;76,47;0,642;0,688;0,725;0,667
08.04.2025 10:00;08.04.2025 12:00;61,09;0,708;0,748;0,782;0,725
08.04.2025 11:00;08.04.2025 13:00;19,57;0,72;0,759;0,792;0,738
08.04.2025 12:00;08.04.2025 14:00;16,83;0,688;0,717;0,756;0,708
08.04.2025 13:00;08.04.2025 15:00;28,59;0,617;0,625;0,673;0,629
08.04.2025 14:00;08.04.2025 16:00;57,47;0,507;0,483;0,541;0,5
08.04.2025 15:00;08.04.2025 17:00;73,33;0,345;0,286;0,36;0,319
08.04.2025 16:00;08.04.2025 18:00;90,34;0,162;0,09;0,154;0,151
08.04.2025 17:00;08.04.2025 19:00;118,26;0,027;0;0,004;0,016
08.04.2025 18:00;08.04.2025 20:00;180,4;0;0;0;0
08.04.2025 19:00;08.04.2025 21:00;171,31;0;0;0;0
08.04.2025 20:00;08.04.2025 22:00;140;0;0;0;0
08.04.2025 21:00;08.04.2025 23:00;120,47;0;0;0;0
08.04.2025 22:00;09.04.2025 00:00;105,12;0;0;0;0
08.04.2025 23:00;09.04.2025 01:00;104,99;0;0;0;0
09.04.2025 00:00;09.04.2025 02:00;95,99;0;0;0;0
09.04.2025 01:00;09.04.2025 03:00;94,67;0;0;0;0
09.04.2025 02:00;09.04.2025 04:00;94,45;0;0;0;0
09.04.2025 03:00;09.04.2025 05:00;95,79;0;0;0;0
09.04.2025 04:00;09.04.2025 06:00;109,45;0;0;0;0
09.04.2025 05:00;09.04.2025 07:00;152,68;0,008;0,045;0,033;0,033
09.04.2025 06:00;09.04.2025 08:00;175,56;0,096;0,163;0,136;0,172
09.04.2025 07:00;09.04.2025 09:00;131,56;0,303;0,364;0,284;0,389
09.04.2025 08:00;09.04.2025 10:00;99,51;0,532;0,542;0,473;0,546
09.04.2025 09:00;09.04.2025 11:00;82,71;0,665;0,632;0,614;0,645
09.04.2025 10:00;09.04.2025 12:00;59,69;0,735;0,649;0,728;0,686
09.04.2025 11:00;09.04.2025 13:00;13,61;0,757;0,631;0,738;0,683
09.04.2025 12:00;09.04.2025 14:00;6,72;0,735;0,539;0,714;0,654
09.04.2025 13:00;09.04.2025 15:00;13,27;0,666;0,473;0,627;0,544
09.04.2025 14:00;09.04.2025 16:00;34,87;0,551;0,328;0,501;0,413
09.04.2025 15:00;09.04.2025 17:00;62,98;0,385;0,153;0,33;0,209
09.04.2025 16:00;09.04.2025 18:00;83,5;0,194;0,05;0,129;0,06
09.04.2025 17:00;09.04.2025 19:00;103,48;0,034;0;0,007;0,006
09.04.2025 18:00;09.04.2025 20:00;131,57;0;0;0;0
09.04.2025 19:00;09.04.2025 21:00;138,73;0;0;0;0
09.04.2025 20:00;09.04.2025 22:00;111,23;0;0;0;0
09.04.2025 21:00;09.04.2025 23:00;101,94;0;0;0;0
09.04.2025 22:00;10.04.2025 00:00;98,51;0;0;0;0
09.04.2025 23:00;10.04.2025 01:00;92,9;0;0;0;0
10.04.2025 00:00;10.04.2025 02:00;89,55;0;0;0;0
10.04.2025 01:00;10.04.2025 03:00;88,9;0;0;0;0
10.04.2025 02:00;10.04.2025 04:00;87,92;0;0;0;0
10.04.2025 03:00;10.04.2025 05:00;90;0;0;0;0
10.04.2025 04:00;10.04.2025 06:00;97,54;0;0;0;0
10.04.2025 05:00;10.04.2025 07:00;132,44;0,006;0,037;0,036;0,011
10.04.2025 06:00;10.04.2025 08:00;170,59;0,068;0,184;0,17;0,065
10.04.2025 07:00;10.04.2025 09:00;135,44;0,205;0,417;0,383;0,152
10.04.2025 08:00;10.04.2025 10:00;102,4;0,371;0,598;0,593;0,311
10.04.2025 09:00;10.04.2025 11:00;85,71;0,646;0,698;0,71;0,468
10.04.2025 10:00;10.04.2025 12:00;66,34;0,742;0,744;0,768;0,679
10.04.2025 11:00;10.04.2025 13:00;34,95;0,769;0,728;0,779;0,691
10.04.2025 12:00;10.04.2025 14:00;2,18;0,744;0,602;0,744;0,654
10.04.2025 13:00;10.04.2025 15:00;0,08;0,675;0,526;0,663;0,598
10.04.2025 14:00;10.04.2025 16:00;1,18;0,561;0,448;0,533;0,499
10.04.2025 15:00;10.04.2025 17:00;54,44;0,399;0,297;0,358;0,348
10.04.2025 16:00;10.04.2025 18:00;70;0,207;0,112;0,157;0,17
10.04.2025 17:00;10.04.2025 19:00;101,68;0,038;0,002;0,007;0,022
10.04.2025 18:00;10.04.2025 20:00;140,42;0;0;0;0
10.04.2025 19:00;10.04.2025 21:00;137,17;0;0;0;0
10.04.2025 20:00;10.04.2025 22:00;97,56;0;0;0;0
10.04.2025 21:00;10.04.2025 23:00;92,05;0;0;0;0
10.04.2025 22:00;11.04.2025 00:00;81,11;0;0;0;0
10.04.2025 23:00;11.04.2025 01:00;65,32;0;0;0;0
11.04.2025 00:00;11.04.2025 02:00;60,75;0;0;0;0
11.04.2025 01:00;11.04.2025 03:00;58,44;0;0;0;0
11.04.2025 02:00;11.04.2025 04:00;58,43;0;0;0;0
11.04.2025 03:00;11.04.2025 05:00;61,93;0;0;0;0
11.04.2025 04:00;11.04.2025 06:00;71,99;0;0;0;0
11.04.2025 05:00;11.04.2025 07:00;94,2;0,02;0,01;0,053;0,033
11.04.2025 06:00;11.04.2025 08:00;111,4;0,178;0,096;0,251;0,163
11.04.2025 07:00;11.04.2025 09:00;85,9;0,382;0,325;0,453;0,339
11.04.2025 08:00;11.04.2025 10:00;58,89;0,556;0,406;0,61;0,48
11.04.2025 09:00;11.04.2025 11:00;11,31;0,676;0,395;0,716;0,556
11.04.2025 10:00;11.04.2025 12:00;0;0,743;0,308;0,771;0,572
11.04.2025 11:00;11.04.2025 13:00;-3;0,765;0,225;0,78;0,415
11.04.2025 12:00;11.04.2025 14:00;-4,99;0,737;0,115;0,744;0,282
11.04.2025 13:00;11.04.2025 15:00;-3,61;0,649;0,073;0,662;0,233
11.04.2025 14:00;11.04.2025 16:00;-0,1;0,517;0,049;0,534;0,19
11.04.2025 15:00;11.04.2025 17:00;0;0,353;0,032;0,36;0,109
11.04.2025 16:00;11.04.2025 18:00;70,15;0,172;0,016;0,155;0,06
11.04.2025 17:00;11.04.2025 19:00;110,69;0,032;0;0,01;0,01
11.04.2025 18:00;11.04.2025 20:00;133,4;0;0;0;0
11.04.2025 19:00;11.04.2025 21:00;155;0;0;0;0
11.04.2025 20:00;11.04.2025 22:00;130,46;0;0;0;0
11.04.2025 21:00;11.04.2025 23:00;119,1;0;0;0;0
11.04.2025 22:00;12.04.2025 00:00;105,49;0;0;0;0
11.04.2025 23:00;12.04.2025 01:00;107,84;0;0;0;0
12.04.2025 00:00;12.04.2025 02:00;104,41;0;0;0;0
12.04.2025 01:00;12.04.2025 03:00;100,93;0;0;0;0
12.04.2025 02:00;12.04.2025 04:00;98,15;0;0;0;0
12.04.2025 03:00;12.04.2025 05:00;98,99;0;0;0;0
12.04.2025 04:00;12.04.2025 06:00;99,08;0;0;0;0
12.04.2025 05:00;12.04.2025 07:00;104,42;0,021;0,051;0,053;0,033
12.04.2025 06:00;12.04.2025 08:00;99,74;0,173;0,139;0,242;0,192
12.04.2025 07:00;12.04.2025 09:00;95,49;0,371;0,23;0,439;0,416
12.04.2025 08:00;12.04.2025 10:00;67,26;0,538;0,339;0,592;0,572
12.04.2025 09:00;12.04.2025 11:00;20,19;0,66;0,498;0,696;0,681
12.04.2025 10:00;12.04.2025 12:00;0;0,727;0,618;0,752;0,741
12.04.2025 11:00;12.04.2025 13:00;-9,23;0,749;0,707;0,763;0,755
12.04.2025 12:00;12.04.2025 14:00;-40,04;0,726;0,686;0,73;0,724
12.04.2025 13:00;12.04.2025 15:00;-42,01;0,659;0,6;0,651;0,648
12.04.2025 14:00;12.04.2025 16:00;-18,68;0,548;0,469;0,526;0,527
12.04.2025 15:00;12.04.2025 17:00;-0,08;0,394;0,299;0,357;0,362
12.04.2025 16:00;12.04.2025 18:00;59,47;0,208;0,118;0,161;0,174
12.04.2025 17:00;12.04.2025 19:00;111,31;0,04;0,004;0,01;0,022
12.04.2025 18:00;12.04.2025 20:00;150,06;0;0;0;0
12.04.2025 19:00;12.04.2025 21:00;120,89;0;0;0;0
12.04.2025 20:00;12.04.2025 22:00;91;0;0;0;0
12.04.2025 21:00;12.04.2025 23:00;86,27;0;0;0;0
12.04.2025 22:00;13.04.2025 00:00;64,27;0;0;0;0
12.04.2025 23:00;13.04.2025 01:00;63,99;0;0;0;0
13.04.2025 00:00;13.04.2025 02:00;56;0;0;0;0
13.04.2025 01:00;13.04.2025 03:00;42,36;0;0;0;0
13.04.2025 02:00;13.04.2025 04:00;29,5;0;0;0;0
13.04.2025 03:00;13.04.2025 05:00;32,06;0;0;0;0
13.04.2025 04:00;13.04.2025 06:00;34,48;0;0;0;0
13.04.2025 05:00;13.04.2025 07:00;29,41;0,008;0,091;0,043;0,043
13.04.2025 06:00;13.04.2025 08:00;27,75;0,097;0,276;0,131;0,157
13.04.2025 07:00;13.04.2025 09:00;12,87;0,213;0,448;0,208;0,246
13.04.2025 08:00;13.04.2025 10:00;8,43;0,219;0,575;0,261;0,202
13.04.2025 09:00;13.04.2025 11:00;0;0,278;0,63;0,241;0,197
13.04.2025 10:00;13.04.2025 12:00;-0,02;0,359;0,48;0,227;0,216
13.04.2025 11:00;13.04.2025 13:00;-3,02;0,549;0,467;0,225;0,161
13.04.2025 12:00;13.04.2025 14:00;-18,84;0,559;0,539;0,239;0,175
13.04.2025 13:00;13.04.2025 15:00;-25,38;0,312;0,397;0,25;0,221
13.04.2025 14:00;13.04.2025 16:00;-9,93;0,189;0,273;0,262;0,289
13.04.2025 15:00;13.04.2025 17:00;-0,01;0,099;0,108;0,201;0,21
13.04.2025 16:00;13.04.2025 18:00;17,56;0,06;0,043;0,102;0,114
13.04.2025 17:00;13.04.2025 19:00;98,63;0,024;0;0,013;0,024
13.04.2025 18:00;13.04.2025 20:00;120,65;0;0;0;0
13.04.2025 19:00;13.04.2025 21:00;118,01;0;0;0;0
13.04.2025 20:00;13.04.2025 22:00;108,06;0;0;0;0
13.04.2025 21:00;13.04.2025 23:00;103,35;0;0;0;0
13.04.2025 22:00;14.04.2025 00:00;94,98;0;0;0;0
13.04.2025 23:00;14.04.2025 01:00;87,56;0;0;0;0
14.04.2025 00:00;14.04.2025 02:00;82,69;0;0;0;0
14.04.2025 01:00;14.04.2025 03:00;82,11;0;0;0;0
14.04.2025 02:00;14.04.2025 04:00;82,29;0;0;0;0
14.04.2025 03:00;14.04.2025 05:00;84,52;0;0;0;0
14.04.2025 04:00;14.04.2025 06:00;97,1;0;0;0;0
14.04.2025 05:00;14.04.2025 07:00;124,34;0,02;0,052;0,005;0,014
14.04.2025 06:00;14.04.2025 08:00;152,03;0,138;0,122;0,058;0,071
14.04.2025 07:00;14.04.2025 09:00;143,7;0,349;0,295;0,209;0,202
14.04.2025 08:00;14.04.2025 10:00;104,7;0,537;0,483;0,385;0,357
14.04.2025 09:00;14.04.2025 11:00;91,02;0,652;0,601;0,523;0,568
14.04.2025 10:00;14.04.2025 12:00;77,07;0,711;0,637;0,592;0,635
14.04.2025 11:00;14.04.2025 13:00;62,35;0,729;0,642;0,606;0,684
14.04.2025 12:00;14.04.2025 14:00;61,64;0,71;0,619;0,601;0,685
14.04.2025 13:00;14.04.2025 15:00;64,36;0,652;0,546;0,552;0,622
14.04.2025 14:00;14.04.2025 16:00;75,29;0,547;0,436;0,442;0,515
14.04.2025 15:00;14.04.2025 17:00;84,6;0,393;0,279;0,291;0,362
14.04.2025 16:00;14.04.2025 18:00;97,02;0,209;0,112;0,116;0,18
14.04.2025 17:00;14.04.2025 19:00;119,35;0,043;0,008;0,012;0,029
14.04.2025 18:00;14.04.2025 20:00;180;0;0;0;0
14.04.2025 19:00;14.04.2025 21:00;140,61;0;0;0;0
14.04.2025 20:00;14.04.2025 22:00;102,83;0;0;0;0
14.04.2025 21:00;14.04.2025 23:00;82,59;0;0;0;0
14.04.2025 22:00;15.04.2025 00:00;76;0;0;0;0
14.04.2025 23:00;15.04.2025 01:00;72,93;0;0;0;0
15.04.2025 00:00;15.04.2025 02:00;73,2;0;0;0;0
15.04.2025 01:00;15.04.2025 03:00;67,38;0;0;0;0
15.04.2025 02:00;15.04.2025 04:00;64,29;0;0;0;0
15.04.2025 03:00;15.04.2025 05:00;66,3;0;0;0;0
15.04.2025 04:00;15.04.2025 06:00;70,42;0;0,001;0;0
15.04.2025 05:00;15.04.2025 07:00;83,03;0,029;0,089;0,026;0,051
15.04.2025 06:00;15.04.2025 08:00;96,99;0,147;0,254;0,103;0,163
15.04.2025 07:00;15.04.2025 09:00;98,56;0,277;0,428;0,269;0,253
15.04.2025 08:00;15.04.2025 10:00;65;0,421;0,559;0,494;0,378
15.04.2025 09:00;15.04.2025 11:00;48,93;0,571;0,648;0,634;0,57
15.04.2025 10:00;15.04.2025 12:00;2,92;0,591;0,673;0,692;0,663
15.04.2025 11:00;15.04.2025 13:00;0,08;0,403;0,598;0,476;0,709
15.04.2025 12:00;15.04.2025 14:00;0;0,112;0,505;0,208;0,681
15.04.2025 13:00;15.04.2025 15:00;0,1;0,096;0,364;0,18;0,606
15.04.2025 14:00;15.04.2025 16:00;29,27;0,085;0,236;0,217;0,481
15.04.2025 15:00;15.04.2025 17:00;68,08;0,064;0,135;0,152;0,303
15.04.2025 16:00;15.04.2025 18:00;86,57;0,057;0,048;0,097;0,127
15.04.2025 17:00;15.04.2025 19:00;105,28;0,03;0,001;0,018;0,019
15.04.2025 18:00;15.04.2025 20:00;133,58;0;0;0;0
15.04.2025 19:00;15.04.2025 21:00;141,54;0;0;0;0
15.04.2025 20:00;15.04.2025 22:00;110,58;0;0;0;0
15.04.2025 21:00;15.04.2025 23:00;102,21;0;0;0;0
15.04.2025 22:00;16.04.2025 00:00;93,76;0;0;0;0
15.04.2025 23:00;16.04.2025 01:00;88,01;0;0;0;0
16.04.2025 00:00;16.04.2025 02:00;82,04;0;0;0;0
16.04.2025 01:00;16.04.2025 03:00;82,2;0;0;0;0
16.04.2025 02:00;16.04.2025 04:00;81,4;0;0;0;0
16.04.2025 03:00;16.04.2025 05:00;82,99;0;0;0;0
16.04.2025 04:00;16.04.2025 06:00;99,4;0;0,001;0;0
16.04.2025 05:00;16.04.2025 07:00;121;0;0,092;0,052;0,054
16.04.2025 06:00;16.04.2025 08:00;135,14;0,034;0,268;0,225;0,218
16.04.2025 07:00;16.04.2025 09:00;109,94;0,096;0,44;0,408;0,405
16.04.2025 08:00;16.04.2025 10:00;94,82;0,099;0,575;0,564;0,55
16.04.2025 09:00;16.04.2025 11:00;79,75;0,092;0,668;0,672;0,627
16.04.2025 10:00;16.04.2025 12:00;64,08;0,108;0,711;0,725;0,599
16.04.2025 11:00;16.04.2025 13:00;35,3;0,129;0,711;0,728;0,585
16.04.2025 12:00;16.04.2025 14:00;22,4;0,174;0,667;0,678;0,645
16.04.2025 13:00;16.04.2025 15:00;24,94;0,18;0,579;0,535;0,576
16.04.2025 14:00;16.04.2025 16:00;55;0,147;0,408;0,26;0,443
16.04.2025 15:00;16.04.2025 17:00;68;0,099;0,207;0,129;0,248
16.04.2025 16:00;16.04.2025 18:00;93,16;0,06;0,083;0,085;0,079
16.04.2025 17:00;16.04.2025 19:00;118;0,014;0,008;0,014;0,01
16.04.2025 18:00;16.04.2025 20:00;146,52;0;0;0;0
16.04.2025 19:00;16.04.2025 21:00;136,48;0;0;0;0
16.04.2025 20:00;16.04.2025 22:00;121;0;0;0;0
16.04.2025 21:00;16.04.2025 23:00;109,69;0;0;0;0
16.04.2025 22:00;17.04.2025 00:00;98,59;0;0;0;0
16.04.2025 23:00;17.04.2025 01:00;88,99;0;0;0;0
17.04.2025 00:00;17.04.2025 02:00;83,99;0;0;0;0
17.04.2025 01:00;17.04.2025 03:00;81,67;0;0;0;0
17.04.2025 02:00;17.04.2025 04:00;80,07;0;0;0;0
17.04.2025 03:00;17.04.2025 05:00;81,28;0;0;0;0
17.04.2025 04:00;17.04.2025 06:00;87,43;0;0,003;0;0
17.04.2025 05:00;17.04.2025 07:00;108,02;0,007;0,091;0,001;0,041
17.04.2025 06:00;17.04.2025 08:00;122,8;0,057;0,249;0,025;0,117
17.04.2025 07:00;17.04.2025 09:00;130;0,109;0,408;0,078;0,181
17.04.2025 08:00;17.04.2025 10:00;121;0,11;0,538;0,128;0,208
17.04.2025 09:00;17.04.2025 11:00;110;0,073;0,649;0,189;0,21
17.04.2025 10:00;17.04.2025 12:00;95,03;0,099;0,688;0,201;0,243
17.04.2025 11:00;17.04.2025 13:00;80,84;0,138;0,684;0,226;0,258
17.04.2025 12:00;17.04.2025 14:00;81,04;0,189;0,626;0,234;0,225
17.04.2025 13:00;17.04.2025 15:00;77,75;0,229;0,443;0,198;0,186
17.04.2025 14:00;17.04.2025 16:00;77,65;0,198;0,279;0,183;0,136
17.04.2025 15:00;17.04.2025 17:00;83,87;0,121;0,217;0,118;0,083
17.04.2025 16:00;17.04.2025 18:00;97,63;0,044;0,088;0,037;0,029
17.04.2025 17:00;17.04.2025 19:00;112,65;0,009;0,006;0;0
17.04.2025 18:00;17.04.2025 20:00;129;0;0;0;0
17.04.2025 19:00;17.04.2025 21:00;122,79;0;0;0;0
17.04.2025 20:00;17.04.2025 22:00;114,76;0;0;0;0
17.04.2025 21:00;17.04.2025 23:00;98,9;0;0;0;0
17.04.2025 22:00;18.04.2025 00:00;96,52;0;0;0;0
17.04.2025 23:00;18.04.2025 01:00;91;0;0;0;0
18.04.2025 00:00;18.04.2025 02:00;81,3;0;0;0;0
18.04.2025 01:00;18.04.2025 03:00;79,12;0;0;0;0
18.04.2025 02:00;18.04.2025 04:00;77,94;0;0;0;0
18.04.2025 03:00;18.04.2025 05:00;76,34;0;0;0;0
18.04.2025 04:00;18.04.2025 06:00;76,35;0;0;0;0
18.04.2025 05:00;18.04.2025 07:00;79,39;0,015;0,031;0,021;0,009
18.04.2025 06:00;18.04.2025 08:00;87,98;0,094;0,125;0,099;0,041
18.04.2025 07:00;18.04.2025 09:00;91,25;0,228;0,213;0,185;0,075
18.04.2025 08:00;18.04.2025 10:00;90,14;0,31;0,234;0,295;0,121
18.04.2025 09:00;18.04.2025 11:00;88,3;0,459;0,213;0,423;0,16
18.04.2025 10:00;18.04.2025 12:00;83,28;0,611;0,175;0,529;0,174
18.04.2025 11:00;18.04.2025 13:00;75,03;0,656;0,132;0,549;0,213
18.04.2025 12:00;18.04.2025 14:00;63,75;0,674;0,095;0,544;0,214
18.04.2025 13:00;18.04.2025 15:00;62,64;0,631;0,071;0,441;0,197
18.04.2025 14:00;18.04.2025 16:00;65,36;0,52;0,066;0,313;0,166
18.04.2025 15:00;18.04.2025 17:00;76,61;0,337;0,07;0,225;0,132
18.04.2025 16:00;18.04.2025 18:00;88,64;0,168;0,026;0,11;0,068
18.04.2025 17:00;18.04.2025 19:00;103,5;0,049;0;0,017;0,017
18.04.2025 18:00;18.04.2025 20:00;123,12;0;0;0;0
18.04.2025 19:00;18.04.2025 21:00;126,52;0;0;0;0
18.04.2025 20:00;18.04.2025 22:00;116,52;0;0;0;0
18.04.2025 21:00;18.04.2025 23:00;106,35;0;0;0;0
18.04.2025 22:00;19.04.2025 00:00;99,12;0;0;0;0
18.04.2025 23:00;19.04.2025 01:00;89,32;0;0;0;0
19.04.2025 00:00;19.04.2025 02:00;80,01;0;0;0;0
19.04.2025 01:00;19.04.2025 03:00;84,45;0;0;0;0
19.04.2025 02:00;19.04.2025 04:00;82,39;0;0;0;0
19.04.2025 03:00;19.04.2025 05:00;84,98;0;0;0;0
19.04.2025 04:00;19.04.2025 06:00;90,62;0;0;0;0
19.04.2025 05:00;19.04.2025 07:00;95,2;0,038;0,037;0,059;0,005
19.04.2025 06:00;19.04.2025 08:00;91,67;0,183;0,085;0,221;0,026
