# Region:;Inden_CF
# Optimized PV Capacity (kW):;2012.07
# Optimized Battery Capacity (kWh):;-0.00
Time;Market_Spot_Price_EUR_per_kWh;PV_Generation_kW;Battery_Charge_kW;Battery_Discharge_kW;State_of_Charge_kWh;Sell_from_PV_kW;Sell_from_Batt_kW
365;0,12326999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
366;0,1387;-0,0;-0,0;0,0;-0,0;0,0;-0,0
367;0,17304;-0,0;0,0;0,0;-0,0;-0,0;-0,0
368;0,19965;259,5573440643863;0,0;-0,0;-0,0;259,5573440643863;-0,0
369;0,175;625,7545271629779;0,0;-0,0;-0,0;625,7545271629779;-0,0
370;0,1519;1014,0845070422536;0,0;-0,0;-0,0;1014,0845070422536;-0,0
371;0,14064;1154,9295774647887;0,0;0,0;-0,0;1154,9295774647887;-0,0
372;0,13113;1104,6277665995976;0,0;0,0;-0,0;1104,6277665995976;-0,0
373;0,13058;901,4084507042254;-0,0;0,0;-0,0;901,4084507042254;-0,0
374;0,13842;535,2112676056338;0,0;0,0;-0,0;535,2112676056338;-0,0
375;0,16304;92,5553319919517;0,0;-0,0;-0,0;92,5553319919517;-0,0
376;0,1792;-0,0;0,0;0,0;-0,0;-0,0;-0,0
377;0,19156;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
378;0,18431999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
379;0,17997;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
380;0,1596;-0,0;0,0;0,0;-0,0;-0,0;-0,0
381;0,1416;-0,0;-0,0;0,0;-0,0;0,0;-0,0
382;0,13529;-0,0;-0,0;0,0;-0,0;0,0;-0,0
383;0,12375;-0,0;-0,0;0,0;-0,0;0,0;-0,0
384;0,11887;-0,0;-0,0;0,0;-0,0;0,0;-0,0
385;0,11839;-0,0;-0,0;0,0;-0,0;0,0;-0,0
386;0,11571;-0,0;-0,0;0,0;-0,0;0,0;-0,0
387;0,11472;-0,0;-0,0;0,0;-0,0;0,0;-0,0
388;0,11548;-0,0;-0,0;0,0;-0,0;0,0;-0,0
389;0,12215999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
390;0,1408;-0,0;-0,0;0,0;-0,0;0,0;-0,0
391;0,17501;-0,0;0,0;0,0;-0,0;-0,0;-0,0
392;0,20812999999999998;201,2072434607646;0,0;-0,0;-0,0;201,2072434607646;-0,0
393;0,17534;567,4044265593561;0,0;-0,0;-0,0;567,4044265593561;-0,0
394;0,158;1058,3501006036217;0,0;-0,0;-0,0;1058,3501006036217;-0,0
395;0,14073;1160,9657947686117;0,0;0,0;-0,0;1160,9657947686117;-0,0
396;0,12644;1102,61569416499;0,0;-0,0;-0,0;1102,61569416499;-0,0
397;0,12403;905,4325955734406;0,0;0,0;-0,0;905,4325955734406;-0,0
398;0,13299;535,2112676056338;0,0;-0,0;-0,0;535,2112676056338;-0,0
399;0,15197999999999998;92,5553319919517;0,0;0,0;-0,0;92,5553319919517;-0,0
400;0,17021;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
401;0,17879;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
402;0,17992;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
403;0,17421999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
404;0,15791;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
405;0,145;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
406;0,13997;-0,0;0,0;0,0;-0,0;-0,0;-0,0
407;0,12684;-0,0;0,0;0,0;-0,0;-0,0;-0,0
408;0,12529;-0,0;0,0;0,0;-0,0;-0,0;-0,0
409;0,12104999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
410;0,12098;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
411;0,11885;-0,0;0,0;0,0;-0,0;-0,0;-0,0
412;0,11646;-0,0;0,0;0,0;-0,0;-0,0;-0,0
413;0,11977;-0,0;0,0;0,0;-0,0;-0,0;-0,0
414;0,11975;-0,0;0,0;0,0;-0,0;-0,0;-0,0
415;0,13338999999999998;10,060362173038229;0,0;0,0;-0,0;10,060362173038229;-0,0
416;0,14562999999999998;374,24547283702213;0,0;-0,0;-0,0;374,24547283702213;-0,0
417;0,1441;875,251509054326;0,0;-0,0;-0,0;875,251509054326;-0,0
418;0,13121000000000002;1100,6036217303824;0,0;-0,0;-0,0;1100,6036217303824;-0,0
419;0,12156;1167,0020120724346;0,0;-0,0;-0,0;1167,0020120724346;-0,0
420;0,11887;1100,6036217303824;0,0;-0,0;-0,0;1100,6036217303824;-0,0
421;0,11501;897,3843058350101;0,0;0,0;-0,0;897,3843058350101;-0,0
422;0,11932;533,1991951710262;0,0;-0,0;-0,0;533,1991951710262;-0,0
423;0,13332;94,56740442655935;0,0;0,0;-0,0;94,56740442655935;-0,0
424;0,14971;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
425;0,16459000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
426;0,16757;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
427;0,16785;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
428;0,15612;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
429;0,14342;-0,0;0,0;0,0;-0,0;-0,0;-0,0
430;0,1364;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
431;0,12936;-0,0;0,0;0,0;-0,0;-0,0;-0,0
432;0,12972999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
433;0,1242;-0,0;0,0;0,0;-0,0;-0,0;-0,0
434;0,12304999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
435;0,12124;-0,0;0,0;0,0;-0,0;-0,0;-0,0
436;0,12018000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
437;0,12;-0,0;0,0;0,0;-0,0;-0,0;-0,0
438;0,12157;-0,0;0,0;0,0;-0,0;-0,0;-0,0
439;0,12333;30,181086519114686;0,0;0,0;-0,0;30,181086519114686;-0,0
440;0,12359999999999999;480,8853118712273;0,0;-0,0;-0,0;480,8853118712273;-0,0
441;0,12516;877,2635814889336;0,0;-0,0;-0,0;877,2635814889336;-0,0
442;0,12519;1096,579476861167;0,0;-0,0;-0,0;1096,579476861167;-0,0
443;0,12156;1158,953722334004;0,0;-0,0;-0,0;1158,953722334004;-0,0
444;0,11225;1082,4949698189134;0,0;0,0;-0,0;1082,4949698189134;-0,0
445;0,10751000000000001;855,1307847082495;0,0;0,0;-0,0;855,1307847082495;-0,0
446;0,11681;468,8128772635815;0,0;-0,0;-0,0;468,8128772635815;-0,0
447;0,12629;66,39839034205231;0,0;-0,0;-0,0;66,39839034205231;-0,0
448;0,14015;-0,0;0,0;0,0;-0,0;-0,0;-0,0
449;0,14967;-0,0;0,0;0,0;-0,0;-0,0;-0,0
450;0,15904;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
451;0,1566;-0,0;0,0;0,0;-0,0;-0,0;-0,0
452;0,14906;-0,0;-0,0;0,0;-0,0;0,0;-0,0
453;0,13926;-0,0;-0,0;0,0;-0,0;0,0;-0,0
454;0,13099;-0,0;-0,0;0,0;-0,0;0,0;-0,0
455;0,12294;-0,0;-0,0;0,0;-0,0;0,0;-0,0
456;0,12226999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
457;0,11944;-0,0;-0,0;0,0;-0,0;0,0;-0,0
458;0,11656;-0,0;-0,0;0,0;-0,0;0,0;-0,0
459;0,11441;-0,0;-0,0;0,0;-0,0;0,0;-0,0
460;0,11545;-0,0;-0,0;0,0;-0,0;0,0;-0,0
461;0,12754000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
462;0,16171000000000002;-0,0;-0,0;0,0;-0,0;0,0;-0,0
463;0,27648;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
464;0,43199;124,74849094567404;0,0;-0,0;-0,0;124,74849094567404;-0,0
465;0,2917;384,3058350100604;0,0;-0,0;-0,0;384,3058350100604;-0,0
466;0,23629;736,4185110663983;0,0;-0,0;-0,0;736,4185110663983;-0,0
467;0,18747999999999998;905,4325955734406;0,0;-0,0;-0,0;905,4325955734406;-0,0
468;0,176;893,3601609657948;0,0;-0,0;-0,0;893,3601609657948;-0,0
469;0,17139;748,4909456740443;0,0;0,0;-0,0;748,4909456740443;-0,0
470;0,19185;418,5110663983903;0,0;-0,0;-0,0;418,5110663983903;-0,0
471;0,27717;60,36217303822937;0,0;0,0;-0,0;60,36217303822937;-0,0
472;0,40212;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
473;0,5834;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
474;0,47328;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
475;0,29557;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
476;0,22;-0,0;-0,0;0,0;-0,0;0,0;-0,0
477;0,17;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
478;0,15250999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
479;0,13798;-0,0;0,0;0,0;-0,0;-0,0;-0,0
480;0,12752;-0,0;-0,0;0,0;-0,0;0,0;-0,0
481;0,12165000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
482;0,11667;-0,0;-0,0;0,0;-0,0;0,0;-0,0
483;0,11386;-0,0;-0,0;0,0;-0,0;0,0;-0,0
484;0,11354;-0,0;-0,0;0,0;-0,0;0,0;-0,0
485;0,12234;-0,0;-0,0;0,0;-0,0;0,0;-0,0
486;0,1422;-0,0;0,0;0,0;-0,0;-0,0;-0,0
487;0,19006;14,084507042253522;0,0;-0,0;-0,0;14,084507042253522;-0,0
488;0,24831999999999999;245,47283702213278;0,0;-0,0;-0,0;245,47283702213278;-0,0
489;0,21168;569,4164989939637;0,0;-0,0;-0,0;569,4164989939637;-0,0
490;0,19805;859,1549295774647;0,0;-0,0;-0,0;859,1549295774647;-0,0
491;0,1615;943,6619718309859;0,0;0,0;-0,0;943,6619718309859;-0,0
492;0,14744;895,3722334004024;0,0;0,0;-0,0;895,3722334004024;-0,0
493;0,14283;686,1167002012073;0,0;0,0;-0,0;686,1167002012073;-0,0
494;0,15005000000000002;356,1368209255533;0,0;-0,0;-0,0;356,1368209255533;-0,0
495;0,17343;40,241448692152915;0,0;-0,0;-0,0;40,241448692152915;-0,0
496;0,21212999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
497;0,30115;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
498;0,25193;-0,0;-0,0;0,0;-0,0;0,0;-0,0
499;0,20268;-0,0;-0,0;0,0;-0,0;0,0;-0,0
500;0,17484;-0,0;0,0;0,0;-0,0;-0,0;-0,0
501;0,15519;-0,0;-0,0;0,0;-0,0;0,0;-0,0
502;0,1386;-0,0;-0,0;0,0;-0,0;0,0;-0,0
503;0,12529;-0,0;-0,0;0,0;-0,0;0,0;-0,0
504;0,128;-0,0;-0,0;0,0;-0,0;0,0;-0,0
505;0,12506;-0,0;-0,0;0,0;-0,0;0,0;-0,0
506;0,12222;-0,0;-0,0;0,0;-0,0;0,0;-0,0
507;0,12165999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
508;0,12315999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
509;0,12832;-0,0;-0,0;0,0;-0,0;0,0;-0,0
510;0,15691999999999998;-0,0;-0,0;0,0;-0,0;0,0;-0,0
511;0,20825;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
512;0,2386;108,65191146881287;0,0;-0,0;-0,0;108,65191146881287;-0,0
513;0,19941;336,0160965794769;0,0;0,0;-0,0;336,0160965794769;-0,0
514;0,17906;577,4647887323944;0,0;-0,0;-0,0;577,4647887323944;-0,0
515;0,17294;446,6800804828974;0,0;-0,0;-0,0;446,6800804828974;-0,0
516;0,165;261,569416498994;0,0;-0,0;-0,0;261,569416498994;-0,0
517;0,17;267,6056338028169;0,0;-0,0;-0,0;267,6056338028169;-0,0
518;0,17992;120,72434607645874;0,0;-0,0;-0,0;120,72434607645874;-0,0
519;0,19566999999999998;-0,0;0,0;0,0;-0,0;-0,0;-0,0
520;0,19904;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
521;0,20899;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
522;0,18043;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
523;0,16708;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
524;0,13449;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
525;0,12778;-0,0;0,0;0,0;-0,0;-0,0;-0,0
526;0,12809;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
527;0,11468;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
528;0,11370000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
529;0,10887999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
530;0,10558;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
531;0,10001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
532;0,09759000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
533;0,10001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
534;0,10640999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
535;0,1366;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
536;0,15903;20,120724346076457;0,0;-0,0;-0,0;20,120724346076457;-0,0
537;0,15541999999999997;86,51911468812877;0,0;-0,0;-0,0;86,51911468812877;-0,0
538;0,13094;263,58148893360163;0,0;-0,0;-0,0;263,58148893360163;-0,0
539;0,1161;464,7887323943662;0,0;-0,0;-0,0;464,7887323943662;-0,0
540;0,09493;235,41247484909456;0,0;0,0;-0,0;235,41247484909456;-0,0
541;0,08856;152,91750503018108;-0,0;0,0;-0,0;152,91750503018108;-0,0
542;0,08586;152,91750503018108;-0,0;0,0;-0,0;152,91750503018108;-0,0
543;0,08979999999999999;26,156941649899395;0,0;0,0;-0,0;26,156941649899395;-0,0
544;0,08987;-0,0;0,0;0,0;-0,0;-0,0;-0,0
545;0,10675;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
546;0,112;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
547;0,10187;-0,0;0,0;0,0;-0,0;-0,0;-0,0
548;0,08636;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
549;0,07428;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
550;0,07568000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
551;0,05823;-0,0;-0,0;0,0;-0,0;0,0;-0,0
552;0,06903000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
553;0,058159999999999996;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
554;0,04505;-0,0;0,0;0,0;-0,0;-0,0;-0,0
555;0,040600000000000004;-0,0;-0,0;0,0;-0,0;0,0;-0,0
556;0,05017;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
557;0,0732;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
558;0,08544;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
559;0,10916;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
560;0,11623;38,22937625754527;0,0;-0,0;-0,0;38,22937625754527;-0,0
561;0,09634000000000001;146,88128772635812;0,0;-0,0;-0,0;146,88128772635812;-0,0
562;0,0889;183,09859154929578;0,0;0,0;-0,0;183,09859154929578;-0,0
563;0,07844;78,47082494969818;-0,0;0,0;-0,0;78,47082494969818;-0,0
564;0,07648;50,30181086519115;0,0;0,0;-0,0;50,30181086519115;-0,0
565;0,07468999999999999;48,289738430583505;0,0;0,0;-0,0;48,289738430583505;-0,0
566;0,07451;34,205231388329985;-0,0;0,0;-0,0;34,205231388329985;-0,0
567;0,07451;-0,0;-0,0;0,0;-0,0;0,0;-0,0
568;0,07525;-0,0;-0,0;0,0;-0,0;0,0;-0,0
569;0,08302;-0,0;0,0;0,0;-0,0;-0,0;-0,0
570;0,08859;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
571;0,09178;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
572;0,08499;-0,0;0,0;0,0;-0,0;-0,0;-0,0
573;0,08079;-0,0;0,0;0,0;-0,0;-0,0;-0,0
574;0,09197;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
575;0,08629;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
576;0,05904;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
577;0,06495999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
578;0,06355;-0,0;0,0;0,0;-0,0;-0,0;-0,0
579;0,06717000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
580;0,07676999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
581;0,07689;-0,0;0,0;0,0;-0,0;-0,0;-0,0
582;0,07931999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
583;0,07689;-0,0;0,0;0,0;-0,0;-0,0;-0,0
584;0,08899;24,144869215291752;0,0;-0,0;-0,0;24,144869215291752;-0,0
585;0,08731;229,37625754527164;0,0;0,0;-0,0;229,37625754527164;-0,0
586;0,08632;344,06438631790746;0,0;0,0;-0,0;344,06438631790746;-0,0
587;0,08815;108,65191146881287;0,0;-0,0;-0,0;108,65191146881287;-0,0
588;0,08255;126,7605633802817;0,0;0,0;-0,0;126,7605633802817;-0,0
589;0,08198;94,56740442655935;0,0;-0,0;-0,0;94,56740442655935;-0,0
590;0,089;42,25352112676057;-0,0;0,0;-0,0;42,25352112676057;-0,0
591;0,11106999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
592;0,13297;-0,0;0,0;0,0;-0,0;-0,0;-0,0
593;0,14585;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
594;0,151;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
595;0,14753;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
596;0,1376;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
597;0,13461;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
598;0,13226;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
599;0,12203;-0,0;0,0;0,0;-0,0;-0,0;-0,0
600;0,12621;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
601;0,11579;-0,0;0,0;0,0;-0,0;-0,0;-0,0
602;0,1113;-0,0;0,0;0,0;-0,0;-0,0;-0,0
603;0,10685;-0,0;-0,0;0,0;-0,0;0,0;-0,0
604;0,10543000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
605;0,10786;-0,0;-0,0;0,0;-0,0;0,0;-0,0
606;0,11059999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
607;0,11762;-0,0;0,0;0,0;-0,0;-0,0;-0,0
608;0,12417;62,37424547283702;0,0;-0,0;-0,0;62,37424547283702;-0,0
609;0,12197;162,97786720321932;0,0;0,0;-0,0;162,97786720321932;-0,0
610;0,10551;307,8470824949698;-0,0;0,0;-0,0;307,8470824949698;-0,0
611;0,10257;871,2273641851107;0,0;-0,0;-0,0;871,2273641851107;-0,0
612;0,09673000000000001;961,7706237424546;0,0;-0,0;-0,0;961,7706237424546;-0,0
613;0,09002;655,9356136820926;0,0;0,0;-0,0;655,9356136820926;-0,0
614;0,09251999999999999;195,17102615694165;-0,0;0,0;-0,0;195,17102615694165;-0,0
615;0,11163;16,096579476861166;0,0;0,0;-0,0;16,096579476861166;-0,0
616;0,12592;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
617;0,13277;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
618;0,11894;-0,0;0,0;0,0;-0,0;-0,0;-0,0
619;0,09032;-0,0;-0,0;0,0;-0,0;0,0;-0,0
620;0,07893;-0,0;-0,0;0,0;-0,0;0,0;-0,0
621;0,06826;-0,0;0,0;0,0;-0,0;-0,0;-0,0
622;0,04925;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
623;0,02389;-0,0;-0,0;0,0;-0,0;0,0;-0,0
624;0,04014;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
625;0,03526;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
626;0,02638;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
627;0,014070000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
628;0,0101;-0,0;-0,0;0,0;-0,0;0,0;-0,0
629;0,02152;-0,0;-0,0;0,0;-0,0;0,0;-0,0
630;0,0341;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
631;0,05699;18,10865191146881;0,0;0,0;-0,0;18,10865191146881;-0,0
632;0,07176;259,5573440643863;0,0;-0,0;-0,0;259,5573440643863;-0,0
633;0,06296;847,0824949698189;0,0;-0,0;-0,0;847,0824949698189;-0,0
634;0,04557;1052,3138832997988;-0,0;0,0;-0,0;1052,3138832997988;-0,0
635;0,04011;1120,724346076459;-0,0;0,0;-0,0;1120,724346076459;-0,0
636;0,03566;1016,0965794768612;-0,0;0,0;-0,0;1016,0965794768612;-0,0
637;0,038369999999999994;756,5392354124748;-0,0;0,0;-0,0;756,5392354124748;-0,0
638;0,053950000000000005;424,54728370221324;-0,0;0,0;-0,0;424,54728370221324;-0,0
639;0,08679;84,50704225352113;0,0;0,0;-0,0;84,50704225352113;-0,0
640;0,10246;-0,0;0,0;0,0;-0,0;-0,0;-0,0
641;0,11856;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
642;0,11867;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
643;0,10005;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
644;0,09406999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
645;0,08508;-0,0;0,0;0,0;-0,0;-0,0;-0,0
646;0,08226;-0,0;0,0;0,0;-0,0;-0,0;-0,0
647;0,06928;-0,0;-0,0;0,0;-0,0;0,0;-0,0
648;0,07692;-0,0;0,0;0,0;-0,0;-0,0;-0,0
649;0,07153;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
650;0,05733;-0,0;-0,0;0,0;-0,0;0,0;-0,0
651;0,06928;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
652;0,07692;-0,0;-0,0;0,0;-0,0;0,0;-0,0
653;0,07759;-0,0;-0,0;0,0;-0,0;0,0;-0,0
654;0,09822;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
655;0,12545;14,084507042253522;0,0;-0,0;-0,0;14,084507042253522;-0,0
656;0,1475;217,30382293762574;0,0;-0,0;-0,0;217,30382293762574;-0,0
657;0,1353;545,271629778672;0,0;0,0;-0,0;545,271629778672;-0,0
658;0,12053;790,7444668008048;-0,0;0,0;-0,0;790,7444668008048;-0,0
659;0,11634;849,0945674044265;0,0;-0,0;-0,0;849,0945674044265;-0,0
660;0,11475;690,1408450704225;0,0;0,0;-0,0;690,1408450704225;-0,0
661;0,11739;344,06438631790746;0,0;0,0;-0,0;344,06438631790746;-0,0
662;0,12133;154,92957746478874;0,0;-0,0;-0,0;154,92957746478874;-0,0
663;0,13991;24,144869215291752;0,0;-0,0;-0,0;24,144869215291752;-0,0
664;0,147;-0,0;0,0;0,0;-0,0;-0,0;-0,0
665;0,14959999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
666;0,13494;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
667;0,12890000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
668;0,09476000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
669;0,08726;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
670;0,0798;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
671;0,06443;-0,0;-0,0;0,0;-0,0;0,0;-0,0
672;0,08771999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
673;0,08339;-0,0;0,0;0,0;-0,0;-0,0;-0,0
674;0,07816;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
675;0,07564;-0,0;0,0;0,0;-0,0;-0,0;-0,0
676;0,07901000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
677;0,08698;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
678;0,09314;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
679;0,14142;12,072434607645876;0,0;-0,0;-0,0;12,072434607645876;-0,0
680;0,14254;134,80885311871228;0,0;-0,0;-0,0;134,80885311871228;-0,0
681;0,13044999999999998;221,32796780684103;0,0;-0,0;-0,0;221,32796780684103;-0,0
682;0,10504999999999999;565,3923541247485;-0,0;0,0;-0,0;565,3923541247485;-0,0
683;0,08925;826,9617706237424;-0,0;0,0;-0,0;826,9617706237424;-0,0
684;0,085;762,5754527162978;-0,0;0,0;-0,0;762,5754527162978;-0,0
685;0,08553;470,82494969818913;-0,0;0,0;-0,0;470,82494969818913;-0,0
686;0,08767;233,40040241448693;-0,0;0,0;-0,0;233,40040241448693;-0,0
687;0,10275;46,27766599597585;0,0;-0,0;-0,0;46,27766599597585;-0,0
688;0,13266;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
689;0,14956999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
690;0,15009;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
691;0,1463;-0,0;0,0;0,0;-0,0;-0,0;-0,0
692;0,13194999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
693;0,11965;-0,0;0,0;0,0;-0,0;-0,0;-0,0
694;0,11198999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
695;0,09933;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
696;0,09240999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
697;0,09243000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
698;0,09333;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
699;0,09295;-0,0;0,0;0,0;-0,0;-0,0;-0,0
700;0,09243000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
701;0,10865000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
702;0,13983;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
703;0,15264;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
704;0,1603;36,21730382293762;0,0;-0,0;-0,0;36,21730382293762;-0,0
705;0,15150999999999998;70,42253521126761;0,0;0,0;-0,0;70,42253521126761;-0,0
706;0,13509000000000002;118,7122736418511;0,0;-0,0;-0,0;118,7122736418511;-0,0
707;0,12325;156,94164989939637;0,0;-0,0;-0,0;156,94164989939637;-0,0
708;0,11589;136,82092555331994;0,0;-0,0;-0,0;136,82092555331994;-0,0
709;0,1133;82,49496981891349;0,0;0,0;-0,0;82,49496981891349;-0,0
710;0,12941;28,169014084507044;0,0;-0,0;-0,0;28,169014084507044;-0,0
711;0,15322;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
712;0,16087;-0,0;0,0;0,0;-0,0;-0,0;-0,0
713;0,18036000000000002;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
714;0,17658000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
715;0,16128;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
716;0,1502;-0,0;0,0;0,0;-0,0;-0,0;-0,0
717;0,13416999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
718;0,12646;-0,0;0,0;0,0;-0,0;-0,0;-0,0
719;0,1202;-0,0;0,0;0,0;-0,0;-0,0;-0,0
720;0,12;-0,0;0,0;0,0;-0,0;-0,0;-0,0
721;0,11708;-0,0;0,0;0,0;-0,0;-0,0;-0,0
722;0,11389;-0,0;0,0;0,0;-0,0;-0,0;-0,0
723;0,11312;-0,0;-0,0;0,0;-0,0;0,0;-0,0
724;0,11598;-0,0;0,0;0,0;-0,0;-0,0;-0,0
725;0,12074;-0,0;0,0;0,0;-0,0;-0,0;-0,0
